brand,model,year,price,transmission,mileage,fuelType,tax,mpg,engineSize
vauxhall,Astra,2020,16890,Manual,10,Petrol,150,54.3,1.2
vauxhall,Astra,2020,15495,Manual,10,Petrol,150,54.3,1.2
vauxhall,Astra,2020,16890,Manual,10,Petrol,150,54.3,1.2
vauxhall,Astra,2020,14990,Manual,100,Petrol,145,54.3,1.2
vauxhall,Astra,2020,15690,Manual,100,Petrol,145,54.3,1.2
vauxhall,Astra,2020,15990,Manual,100,Petrol,145,54.3,1.2
vauxhall,Astra,2020,15690,Manual,310,Petrol,145,54.3,1.2
vauxhall,Astra,2020,14990,Manual,100,Petrol,145,54.3,1.2
vauxhall,Astra,2020,15295,Manual,10,Petrol,145,54.3,1.2
vauxhall,Astra,2020,16850,Manual,10,Petrol,145,54.3,1.2
vauxhall,Astra,2020,16690,Manual,12,Petrol,145,54.3,1.2
vauxhall,Astra,2020,15295,Manual,4,Petrol,145,54.3,1.2
vauxhall,Astra,2020,15295,Manual,10,Petrol,145,54.3,1.2
vauxhall,Astra,2020,15895,Manual,10,Petrol,145,54.3,1.2
vauxhall,Astra,2020,15895,Manual,10,Petrol,145,54.3,1.2
vauxhall,Astra,2020,18390,Manual,10,Petrol,150,53.3,1.2
vauxhall,Astra,2020,16290,Manual,55,Petrol,145,54.3,1.2
vauxhall,Astra,2020,16345,Manual,10,Petrol,150,54.3,1.2
vauxhall,Astra,2020,17949,Manual,10,Petrol,150,53.3,1.2
vauxhall,Astra,2020,18390,Manual,30,Petrol,145,53.3,1.2
vauxhall,Astra,2020,16290,Manual,30,Petrol,145,54.3,1.2
vauxhall,Astra,2020,17499,Manual,60,Petrol,145,53.3,1.2
vauxhall,Astra,2020,17496,Manual,9,Petrol,145,54.3,1.2
vauxhall,Astra,2020,17796,Manual,8,Petrol,145,54.3,1.2
vauxhall,Astra,2020,17495,Manual,250,Petrol,150,54.3,1.2
vauxhall,Astra,2020,15890,Manual,2351,Petrol,145,54.3,1.2
vauxhall,Astra,2020,15890,Manual,2351,Petrol,145,54.3,1.2
vauxhall,Astra,2020,15890,Manual,2154,Petrol,145,54.3,1.2
vauxhall,Astra,2020,15890,Manual,2651,Petrol,145,54.3,1.2
vauxhall,Astra,2020,15890,Manual,2310,Petrol,145,54.3,1.2
vauxhall,Astra,2020,14990,Manual,100,Petrol,145,54.3,1.2
vauxhall,Astra,2020,14990,Manual,100,Petrol,145,54.3,1.2
vauxhall,Astra,2020,15590,Manual,2317,Petrol,145,54.3,1.2
vauxhall,Astra,2020,15890,Manual,2351,Petrol,145,54.3,1.2
vauxhall,Astra,2020,15890,Manual,6539,Petrol,145,54.3,1.2
vauxhall,Astra,2020,15990,Manual,100,Petrol,145,54.3,1.2
vauxhall,Astra,2020,15990,Manual,100,Petrol,145,54.3,1.2
vauxhall,Astra,2020,15690,Manual,1200,Petrol,145,54.3,1.2
vauxhall,Astra,2020,15690,Manual,100,Petrol,145,54.3,1.2
vauxhall,Astra,2020,15990,Manual,100,Petrol,145,54.3,1.2
vauxhall,Astra,2020,15690,Manual,100,Petrol,145,54.3,1.2
vauxhall,Astra,2020,14990,Manual,100,Petrol,145,54.3,1.2
vauxhall,Astra,2020,15990,Manual,438,Petrol,145,54.3,1.2
vauxhall,Astra,2020,15990,Manual,100,Petrol,145,54.3,1.2
vauxhall,Astra,2020,15820,Manual,100,Petrol,145,54.3,1.2
vauxhall,Astra,2020,15820,Manual,100,Petrol,145,54.3,1.2
vauxhall,Astra,2020,15820,Manual,100,Petrol,145,54.3,1.2
vauxhall,Astra,2020,15690,Manual,215,Petrol,145,54.3,1.2
vauxhall,Astra,2020,16000,Manual,10,Petrol,145,54.3,1.2
vauxhall,Astra,2020,16500,Manual,10,Petrol,145,54.3,1.2
vauxhall,Crossland X,2020,18190,Semi-Auto,6399,Diesel,145,55.4,1.5
vauxhall,Crossland X,2020,14495,Manual,10,Diesel,145,61.4,1.5
vauxhall,Crossland X,2020,14395,Manual,10,Petrol,145,47.1,1.2
vauxhall,Crossland X,2020,14495,Manual,10,Diesel,145,61.4,1.5
vauxhall,Crossland X,2020,16999,Semi-Auto,10,Petrol,145,44.1,1.2
vauxhall,Crossland X,2020,14971,Manual,10,Petrol,145,47.1,1.2
vauxhall,Crossland X,2020,17990,Semi-Auto,700,Diesel,145,55.4,1.5
vauxhall,Crossland X,2020,16500,Semi-Auto,1609,Petrol,150,44.1,1.2
vauxhall,Crossland X,2020,13777,Manual,1,Petrol,145,47.1,1.2
vauxhall,Crossland X,2020,15498,Manual,600,Petrol,150,47.9,1.2
vauxhall,Crossland X,2020,13390,Manual,4249,Petrol,145,47.1,1.2
vauxhall,Crossland X,2020,15500,Manual,10,Petrol,145,47.1,1.2
vauxhall,Crossland X,2020,18000,Semi-Auto,52,Diesel,145,55.4,1.5
vauxhall,Crossland X,2020,13690,Manual,100,Petrol,145,47.1,1.2
vauxhall,Crossland X,2020,13690,Manual,100,Petrol,145,47.1,1.2
vauxhall,Crossland X,2020,13690,Manual,1700,Petrol,145,47.1,1.2
vauxhall,Crossland X,2020,16490,Manual,10,Diesel,145,61.4,1.5
vauxhall,Crossland X,2020,15270,Manual,10,Petrol,145,47.1,1.2
vauxhall,Crossland X,2020,13690,Manual,100,Petrol,145,47.1,1.2
vauxhall,Crossland X,2020,17991,Manual,53,Petrol,145,47.1,1.2
vauxhall,Crossland X,2020,17490,Manual,628,Petrol,145,47.1,1.2
vauxhall,Crossland X,2020,15995,Manual,10,Petrol,145,47.1,1.2
vauxhall,Crossland X,2020,16495,Semi-Auto,10,Petrol,145,44.1,1.2
vauxhall,Crossland X,2020,14690,Manual,100,Petrol,145,47.1,1.2
vauxhall,Crossland X,2020,15295,Manual,25,Diesel,145,61.4,1.5
vauxhall,Crossland X,2020,15295,Manual,25,Diesel,145,61.4,1.5
vauxhall,Crossland X,2020,14995,Manual,25,Diesel,145,61.4,1.5
vauxhall,Crossland X,2020,14995,Manual,25,Diesel,145,61.4,1.5
vauxhall,Crossland X,2020,15295,Manual,25,Diesel,145,61.4,1.5
vauxhall,Crossland X,2020,18995,Manual,1000,Petrol,150,47.9,1.2
vauxhall,Crossland X,2020,14275,Manual,5,Petrol,145,47.1,1.2
vauxhall,Crossland X,2020,15960,Manual,10,Petrol,145,47.1,1.2
vauxhall,Crossland X,2020,15495,Manual,10,Petrol,145,47.1,1.2
vauxhall,Crossland X,2020,15495,Manual,10,Petrol,145,47.1,1.2
vauxhall,Crossland X,2020,18312,Semi-Auto,747,Petrol,145,44.1,1.2
vauxhall,Crossland X,2020,18990,Semi-Auto,100,Petrol,145,44.1,1.2
vauxhall,Crossland X,2020,13995,Manual,6,Petrol,150,47.1,1.2
vauxhall,Crossland X,2020,14499,Manual,50,Petrol,145,47.1,1.2
vauxhall,Crossland X,2020,14499,Manual,50,Petrol,145,47.1,1.2
vauxhall,Crossland X,2020,17950,Automatic,39,Petrol,145,44.1,1.2
vauxhall,Crossland X,2020,17994,Manual,10,Petrol,150,47.1,1.2
vauxhall,Crossland X,2020,17994,Manual,10,Petrol,150,47.1,1.2
vauxhall,Crossland X,2020,17994,Manual,13,Petrol,150,47.1,1.2
vauxhall,Crossland X,2020,18995,Automatic,3,Petrol,145,44.1,1.2
vauxhall,Crossland X,2020,16990,Manual,10,Petrol,145,47.1,1.2
vauxhall,Crossland X,2020,16990,Manual,5,Petrol,145,47.1,1.2
vauxhall,Crossland X,2020,16990,Manual,4,Petrol,145,47.1,1.2
vauxhall,Crossland X,2020,16995,Manual,4,Petrol,145,47.1,1.2
vauxhall,Crossland X,2020,16995,Manual,3,Petrol,145,47.1,1.2
vauxhall,Crossland X,2020,16995,Manual,10,Petrol,145,47.1,1.2
vauxhall,Crossland X,2020,16995,Manual,10,Petrol,145,47.1,1.2
vauxhall,Crossland X,2020,19799,Automatic,1000,Diesel,145,55.4,1.5
vauxhall,Crossland X,2020,14999,Manual,5,Petrol,145,47.1,1.2
vauxhall,Crossland X,2020,15990,Automatic,10,Petrol,145,44.1,1.2
vauxhall,Crossland X,2020,13490,Manual,10,Petrol,150,47.1,1.2
vauxhall,Crossland X,2020,15299,Manual,10,Petrol,145,47.1,1.2
vauxhall,Crossland X,2020,13999,Manual,10,Diesel,145,60.1,1.5
vauxhall,Crossland X,2020,11723,Manual,3181,Petrol,145,46.3,1.2
vauxhall,Crossland X,2020,12122,Manual,2060,Petrol,145,46.3,1.2
vauxhall,Grandland X,2020,17498,Manual,808,Petrol,150,45.6,1.2
vauxhall,Grandland X,2020,23995,Manual,10,Diesel,150,56.5,1.5
vauxhall,Grandland X,2020,23990,Automatic,1250,Petrol,145,42.8,1.2
vauxhall,Grandland X,2020,21990,Automatic,1999,Petrol,150,42.8,1.2
vauxhall,Grandland X,2020,24490,Automatic,1426,Diesel,145,53.3,1.5
vauxhall,Grandland X,2020,23999,Manual,1000,Petrol,145,45.6,1.2
vauxhall,Grandland X,2020,24740,Automatic,100,Diesel,145,46.3,2
vauxhall,Grandland X,2020,17600,Manual,10,Petrol,145,45.6,1.2
vauxhall,Grandland X,2020,21995,Automatic,17,Diesel,150,53.3,1.5
vauxhall,Grandland X,2020,22290,Manual,9245,Petrol,145,45.6,1.2
vauxhall,Grandland X,2020,18995,Manual,300,Petrol,150,45.6,1.2
vauxhall,Grandland X,2020,22590,Manual,10,Petrol,145,45.6,1.2
vauxhall,Grandland X,2020,22750,Automatic,10,Petrol,145,42.8,1.2
vauxhall,Grandland X,2020,16499,Manual,1032,Diesel,145,55.4,1.5
vauxhall,Grandland X,2020,22999,Manual,1000,Diesel,145,55.4,1.5
vauxhall,Insignia,2020,19795,Manual,10,Petrol,145,49.6,1.5
vauxhall,Insignia,2020,15495,Manual,10,Petrol,145,50.4,1.5
vauxhall,Insignia,2020,19990,Manual,25,Petrol,145,49.6,1.5
vauxhall,Insignia,2020,20995,Manual,10,Petrol,145,44.8,1.5
vauxhall,Insignia,2020,39000,Automatic,1000,Diesel,150,36.7,2
vauxhall,Combo Life,2020,18588,Manual,1858,Petrol,145,42.2,1.2
vauxhall,Combo Life,2020,21295,Manual,10,Diesel,145,50.4,1.5
vauxhall,Combo Life,2020,16390,Manual,346,Petrol,145,42.2,1.2
vauxhall,Combo Life,2020,24995,Semi-Auto,1950,Petrol,145,40.4,1.2
vauxhall,Combo Life,2020,21490,Semi-Auto,500,Petrol,145,40.4,1.2
vauxhall,Combo Life,2020,19500,Manual,3218,Diesel,145,50.4,1.5
vw,T-Roc,2020,31895,Manual,10,Petrol,145,42.2,1.5
vw,T-Roc,2020,27895,Manual,10,Petrol,145,42.2,1.5
vw,T-Roc,2020,39495,Semi-Auto,10,Petrol,145,32.5,2
vw,T-Roc,2020,25785,Semi-Auto,10,Petrol,145,39.8,1.5
vw,T-Roc,2020,23790,Semi-Auto,5000,Petrol,145,39.8,1.5
vw,T-Roc,2020,21690,Manual,2500,Petrol,145,44.1,1
vw,T-Roc,2020,24495,Manual,1955,Diesel,150,50.4,2
vw,T-Roc,2020,28290,Semi-Auto,2500,Petrol,145,39.8,1.5
vw,T-Roc,2020,27990,Manual,322,Diesel,145,50.4,2
vw,T-Roc,2020,20989,Manual,3800,Diesel,150,50.4,1.6
vw,T-Roc,2020,26995,Semi-Auto,2964,Petrol,150,39.8,1.5
vw,T-Roc,2020,20995,Manual,4000,Petrol,145,42.2,1.5
vw,T-Roc,2020,21999,Manual,5000,Petrol,145,42.2,1.5
vw,T-Roc,2020,21995,Manual,5120,Diesel,145,50.4,1.6
vw,T-Roc,2020,25999,Manual,5000,Petrol,145,44.1,1.5
vw,T-Roc,2020,20499,Manual,501,Petrol,145,44.1,1
vw,T-Roc,2020,27499,Semi-Auto,3000,Petrol,145,39.8,1.5
vw,T-Roc,2020,26000,Manual,10,Petrol,145,44.1,1.5
vw,T-Roc,2020,35099,Semi-Auto,1376,Petrol,145,32.5,2
vw,T-Roc,2020,29750,Semi-Auto,2000,Diesel,150,49.6,2
vw,T-Roc,2020,24490,Manual,2243,Petrol,145,44.1,1.5
vw,T-Roc,2020,24250,Manual,2000,Diesel,145,50.4,1.6
vw,T-Roc,2020,26450,Semi-Auto,2000,Petrol,145,39.8,1.5
vw,T-Roc,2020,26000,Manual,2000,Petrol,145,42.2,1.5
vw,T-Roc,2020,22490,Manual,3555,Diesel,145,50.4,2
vw,T-Roc,2020,27995,Semi-Auto,375,Petrol,145,39.8,1.5
vw,T-Roc,2020,21230,Manual,1897,Petrol,145,44.1,1
vw,T-Roc,2020,34995,Semi-Auto,2000,Petrol,150,32.5,2
vw,T-Roc,2020,25680,Manual,295,Petrol,145,42.2,1.5
vw,T-Roc,2020,25500,Manual,3000,Petrol,145,44.1,1.5
vw,T-Roc,2020,25490,Manual,1713,Petrol,145,44.1,1.5
vw,T-Roc,2020,27207,Semi-Auto,796,Petrol,145,39.8,1.5
vw,T-Roc,2020,27507,Semi-Auto,2051,Petrol,145,39.8,1.5
vw,T-Roc,2020,26995,Semi-Auto,6500,Petrol,145,39.8,1.5
vw,T-Roc,2020,25790,Semi-Auto,1208,Diesel,145,50.4,2
vw,T-Roc,2020,24590,Manual,22462,Diesel,145,50.4,2
vw,T-Roc,2020,24999,Semi-Auto,1165,Diesel,145,50.4,2
vw,T-Roc,2020,23590,Manual,2920,Diesel,145,50.4,2
vw,T-Roc,2020,32995,Semi-Auto,2000,Petrol,150,32.5,2
vw,T-Roc,2020,19541,Manual,4822,Diesel,145,51.4,1.6
vw,T-Roc,2020,24990,Manual,2000,Petrol,145,44.1,1.5
vw,T-Roc,2020,26790,Semi-Auto,3500,Diesel,145,49.6,2
vw,T-Roc,2020,24490,Manual,799,Petrol,145,44.1,1.5
vw,T-Roc,2020,25990,Manual,3500,Petrol,145,42.2,1.5
vw,T-Roc,2020,35000,Semi-Auto,2000,Petrol,150,32.5,2
vw,T-Roc,2020,25500,Manual,2000,Petrol,145,42.2,1.5
vw,T-Roc,2020,22495,Manual,4,Diesel,145,50.4,1.6
vw,T-Roc,2020,26490,Semi-Auto,12343,Petrol,150,39.8,1.5
vw,T-Roc,2020,25495,Manual,1000,Petrol,145,42.2,1.5
vw,T-Roc,2020,19644,Manual,13952,Petrol,150,44.1,1
vw,T-Roc,2020,29990,Semi-Auto,2503,Petrol,145,34.5,2
vw,T-Roc,2020,25450,Manual,1000,Petrol,150,44.1,1.5
vw,T-Roc,2020,31850,Semi-Auto,3000,Petrol,145,34.5,2
vw,T-Roc,2020,38990,Semi-Auto,2000,Petrol,145,32.5,2
vw,T-Roc,2020,28990,Semi-Auto,3000,Petrol,145,39.8,1.5
vw,T-Roc,2020,22990,Manual,10,Petrol,145,42.2,1.5
vw,T-Roc,2020,20490,Manual,3000,Petrol,150,44.1,1
vw,T-Roc,2020,20990,Manual,5311,Petrol,145,44.1,1
vw,T-Roc,2020,25480,Manual,5,Petrol,150,44.1,1.5
vw,T-Roc,2020,27490,Manual,3001,Petrol,145,42.2,1.5
vw,T-Roc,2020,22490,Manual,4926,Diesel,145,50.4,2
vw,T-Roc,2020,21990,Manual,100,Petrol,145,44.1,1
vw,T-Roc,2020,19995,Manual,4645,Diesel,150,50.4,1.6
vw,T-Roc,2020,24233,Manual,5433,Petrol,150,44.1,1.5
vw,T-Roc,2020,25480,Manual,5,Petrol,145,42.2,1.5
vw,T-Roc,2020,25500,Manual,1690,Petrol,145,44.1,1.5
vw,T-Roc,2020,30991,Semi-Auto,1343,Petrol,145,34.5,2
vw,T-Roc,2020,26480,Semi-Auto,4,Petrol,145,39.8,1.5
vw,T-Roc,2020,25980,Manual,5,Petrol,145,42.2,1.5
vw,T-Roc,2020,24980,Manual,25,Petrol,145,44.1,1.5
vw,T-Roc,2020,20480,Manual,800,Petrol,145,44.1,1
vw,T-Roc,2020,25480,Semi-Auto,1024,Petrol,145,39.8,1.5
vw,T-Roc,2020,22980,Manual,600,Petrol,145,42.2,1.5
vw,T-Roc,2020,27980,Manual,1000,Petrol,145,42.2,1.5
vw,T-Roc,2020,37145,Semi-Auto,5000,Petrol,145,32.5,2
vw,T-Roc,2020,19990,Manual,1897,Petrol,145,44.1,1
vw,T-Roc,2020,33990,Semi-Auto,1247,Petrol,145,32.5,2
vw,T-Roc,2020,25851,Manual,2114,Petrol,145,42.2,1.5
vw,T-Roc,2020,25310,Manual,3011,Petrol,145,42.2,1.5
vw,T-Roc,2020,29999,Manual,2000,Petrol,150,42.2,1.5
vw,T-Roc,2020,25999,Semi-Auto,2000,Petrol,150,39.8,1.5
vw,T-Roc,2020,25750,Manual,576,Petrol,145,42.2,1.5
vw,T-Roc,2020,21250,Manual,999,Diesel,145,50.4,2
vw,T-Roc,2020,24500,Manual,999,Petrol,145,44.1,1.5
vw,T-Roc,2020,21000,Manual,999,Diesel,145,50.4,1.6
vw,T-Roc,2020,23750,Semi-Auto,2999,Diesel,145,50.4,2
vw,T-Roc,2020,21411,Manual,2461,Petrol,150,42.2,1.5
vw,T-Roc,2020,25291,Manual,1011,Petrol,150,44.1,1.5
vw,T-Roc,2020,29995,Semi-Auto,500,Petrol,145,39.8,1.5
vw,T-Roc,2020,25495,Manual,1500,Petrol,145,44.1,1.5
vw,T-Roc,2020,23495,Manual,1000,Diesel,150,50.4,2
vw,T-Roc,2020,29991,Semi-Auto,1805,Diesel,150,49.6,2
vw,T-Roc,2020,25490,Manual,2500,Petrol,145,44.1,1.5
vw,T-Roc,2020,36990,Semi-Auto,2150,Petrol,145,32.5,2
vw,T-Roc,2020,37990,Semi-Auto,1429,Petrol,145,32.5,2
vw,T-Roc,2020,24990,Semi-Auto,3000,Petrol,145,39.8,1.5
vw,T-Roc,2020,21495,Manual,500,Petrol,145,42.2,1.5
vw,T-Roc,2020,20999,Manual,1843,Petrol,145,44.1,1
vw,T-Roc,2020,40995,Semi-Auto,4000,Petrol,150,32.5,2
vw,T-Roc,2020,28995,Semi-Auto,2000,Petrol,145,34.5,2
vw,T-Roc,2020,36995,Semi-Auto,1000,Petrol,145,32.5,2
vw,T-Roc,2020,23795,Manual,4000,Petrol,150,42.2,1.5
vw,T-Roc,2020,26688,Semi-Auto,2364,Diesel,145,49.6,2
vw,T-Roc,2020,40999,Semi-Auto,1500,Petrol,150,32.5,2
vw,T-Roc,2020,38950,Semi-Auto,3544,Petrol,150,32.5,2
vw,T-Roc,2020,21450,Manual,3972,Petrol,145,42.2,1.5
vw,T-Roc,2020,25990,Automatic,3853,Petrol,145,39.8,1.5
vw,T-Roc,2020,31990,Semi-Auto,2214,Petrol,145,34.5,2
vw,T-Roc,2020,23950,Semi-Auto,3000,Petrol,145,39.8,1.5
vw,T-Roc,2020,25999,Manual,3000,Petrol,145,42.2,1.5
vw,T-Roc,2020,32500,Semi-Auto,2500,Diesel,145,49.6,2
vw,T-Roc,2020,34999,Automatic,2952,Petrol,150,32.5,2
vw,T-Roc,2020,26499,Manual,1000,Petrol,145,42.2,1.5
vw,T-Roc,2020,40000,Semi-Auto,3500,Petrol,145,32.5,2
vw,T-Roc,2020,27444,Automatic,2256,Diesel,145,49.6,2
vw,T-Roc,2020,29989,Automatic,250,Petrol,145,39.8,1.5
vw,T-Roc,2020,18004,Manual,2512,Petrol,145,44.8,1
vw,T-Roc,2020,24825,Automatic,975,Petrol,145,39.8,1.5
vw,T-Roc,2020,24500,Manual,1000,Petrol,145,44.1,1.5
vw,T-Roc,2020,29950,Manual,1000,Petrol,150,42.2,1.5
vw,T-Roc,2020,27295,Automatic,2317,Diesel,145,49.6,2
vw,T-Roc,2020,28990,Automatic,1000,Petrol,150,39.8,1.5
vw,T-Roc,2020,25990,Manual,10,Petrol,145,44.1,1.5
vw,T-Roc,2020,24490,Manual,381,Petrol,150,42.2,1.5
vw,T-Roc,2020,26750,Automatic,2420,Diesel,145,49.6,2
vw,T-Roc,2020,25490,Automatic,3107,Diesel,145,49.6,2
vw,T-Roc,2020,31990,Automatic,5500,Petrol,150,32.5,2
vw,T-Roc,2020,20000,Manual,4444,Diesel,145,51.4,1.6
vw,T-Roc,2020,20990,Manual,5000,Other,145,44.1,1
vw,T-Roc,2020,26249,Manual,5000,Other,145,42.2,1.5
vw,Golf,2020,17995,Manual,3700,Petrol,145,50.4,1.5
vw,Golf,2020,34790,Semi-Auto,2500,Petrol,145,32.8,2
vw,Golf,2020,20790,Manual,2500,Petrol,145,50.4,1.5
vw,Golf,2020,21690,Manual,10,Petrol,145,49.6,1.5
vw,Golf,2020,32995,Semi-Auto,2131,Petrol,145,32.8,2
vw,Golf,2020,32995,Semi-Auto,2131,Petrol,145,32.8,2
vw,Golf,2020,27999,Semi-Auto,750,Diesel,145,49.6,2
vw,Golf,2020,29995,Semi-Auto,1874,Petrol,150,32.8,2
vw,Golf,2020,22995,Semi-Auto,407,Petrol,145,45.6,1.5
vw,Golf,2020,19990,Semi-Auto,2232,Diesel,150,54.3,1.6
vw,Golf,2020,18490,Manual,3098,Diesel,150,57.7,1.6
vw,Golf,2020,21498,Semi-Auto,10,Diesel,150,53.3,2
vw,Golf,2020,21498,Semi-Auto,10,Diesel,150,53.3,2
vw,Golf,2020,31498,Semi-Auto,10,Petrol,150,32.8,2
vw,Golf,2020,31498,Semi-Auto,10,Petrol,150,32.8,2
vw,Golf,2020,21998,Manual,10,Petrol,150,47.9,1.5
vw,Golf,2020,21998,Manual,10,Petrol,150,47.9,1.5
vw,Golf,2020,21498,Semi-Auto,20,Diesel,150,53.3,2
vw,Golf,2020,31498,Semi-Auto,20,Petrol,150,32.8,2
vw,Golf,2020,31498,Semi-Auto,50,Petrol,150,32.8,2
vw,Golf,2020,21498,Semi-Auto,50,Diesel,150,53.3,2
vw,Golf,2020,30498,Semi-Auto,50,Petrol,150,32.8,2
vw,Golf,2020,21998,Manual,50,Petrol,150,47.9,1.5
vw,Golf,2020,21498,Semi-Auto,50,Diesel,150,53.3,2
vw,Golf,2020,29995,Semi-Auto,3569,Petrol,145,32.8,2
vw,Golf,2020,21498,Semi-Auto,10,Diesel,150,53.3,2
vw,Golf,2020,21498,Semi-Auto,10,Diesel,150,53.3,2
vw,Golf,2020,21498,Semi-Auto,10,Diesel,150,53.3,2
vw,Golf,2020,30498,Semi-Auto,10,Petrol,150,32.8,2
vw,Golf,2020,30498,Semi-Auto,10,Petrol,150,32.8,2
vw,Golf,2020,21489,Semi-Auto,6800,Petrol,145,47.1,1.5
vw,Golf,2020,31498,Semi-Auto,15,Petrol,150,32.8,2
vw,Golf,2020,30498,Semi-Auto,15,Petrol,150,32.8,2
vw,Golf,2020,30498,Semi-Auto,15,Petrol,150,32.8,2
vw,Golf,2020,31498,Semi-Auto,15,Petrol,150,32.8,2
vw,Golf,2020,21998,Manual,15,Petrol,150,47.9,1.5
vw,Golf,2020,21498,Semi-Auto,15,Diesel,150,53.3,2
vw,Golf,2020,21498,Semi-Auto,15,Diesel,150,53.3,2
vw,Golf,2020,25491,Semi-Auto,2000,Diesel,145,52.3,2
vw,Golf,2020,30991,Semi-Auto,1500,Petrol,145,37.7,2
vw,Golf,2020,21495,Manual,99,Diesel,145,56.5,1.6
vw,Golf,2020,19995,Semi-Auto,99,Diesel,145,54.3,1.6
vw,Golf,2020,18995,Manual,99,Diesel,145,57.7,1.6
vw,Golf,2020,18495,Manual,99,Diesel,145,57.7,1.6
vw,Golf,2020,36995,Semi-Auto,3452,Petrol,150,36.2,2
vw,Golf,2020,24999,Manual,5000,Petrol,150,47.9,1.5
vw,Golf,2020,25999,Semi-Auto,10,Hybrid,150,44.8,1.5
vw,Golf,2020,25999,Manual,5000,Petrol,145,47.9,1.5
vw,Golf,2020,20995,Manual,5106,Diesel,145,55.4,2
vw,Golf,2020,20995,Manual,5102,Diesel,145,57.7,1.6
vw,Golf,2020,18995,Manual,5023,Diesel,145,57.7,1.6
vw,Golf,2020,18995,Manual,5011,Diesel,145,57.7,1.6
vw,Golf,2020,18995,Manual,5017,Diesel,145,57.7,1.6
vw,Golf,2020,24964,Manual,3100,Diesel,145,62.8,2
vw,Golf,2020,21965,Manual,100,Petrol,150,49.6,1.5
vw,Golf,2020,20464,Manual,100,Diesel,150,67.3,1.6
vw,Golf,2020,25499,Manual,287,Petrol,150,47.1,1.5
vw,Golf,2020,22999,Manual,1001,Petrol,150,49.6,1.5
vw,Golf,2020,24499,Manual,800,Petrol,150,47.1,1.5
vw,Golf,2020,21499,Semi-Auto,2501,Petrol,145,45.6,1.5
vw,Golf,2020,30999,Semi-Auto,3000,Hybrid,135,141.3,1.4
vw,Golf,2020,21999,Manual,2000,Petrol,150,49.6,1.5
vw,Golf,2020,26499,Semi-Auto,2000,Diesel,150,60.1,2
vw,Golf,2020,21399,Semi-Auto,2000,Diesel,145,53.3,2
vw,Golf,2020,22500,Manual,2000,Diesel,145,62.8,2
vw,Golf,2020,26995,Semi-Auto,810,Hybrid,150,44.8,1.5
vw,Golf,2020,27898,Semi-Auto,10,Hybrid,145,44.8,1.5
vw,Golf,2020,23995,Manual,982,Petrol,150,49.6,1.5
vw,Golf,2020,34299,Semi-Auto,3201,Petrol,145,32.8,2
vw,Golf,2020,24699,Manual,176,Petrol,150,47.1,1.5
vw,Golf,2020,22490,Semi-Auto,100,Petrol,145,45.6,1.5
vw,Golf,2020,24490,Semi-Auto,2368,Hybrid,150,44.8,1.5
vw,Golf,2020,29250,Semi-Auto,2000,Diesel,145,49.6,2
vw,Golf,2020,23995,Manual,5,Petrol,150,47.9,1.5
vw,Golf,2020,22000,Semi-Auto,2000,Petrol,145,45.6,1.5
vw,Golf,2020,33000,Semi-Auto,5,Hybrid,135,141.3,1.4
vw,Golf,2020,27500,Semi-Auto,5,Hybrid,150,44.8,1.5
vw,Golf,2020,20995,Manual,899,Petrol,145,47.1,1.5
vw,Golf,2020,20995,Manual,899,Petrol,145,47.1,1.5
vw,Golf,2020,33000,Semi-Auto,5,Hybrid,135,141.3,1.4
vw,Golf,2020,25995,Semi-Auto,489,Diesel,145,52.3,1.6
vw,Golf,2020,20995,Manual,250,Petrol,145,47.1,1.5
vw,Golf,2020,19990,Manual,1340,Petrol,145,50.4,1.5
vw,Golf,2020,22995,Manual,2000,Petrol,145,49.6,1.5
vw,Golf,2020,26495,Semi-Auto,2000,Hybrid,145,44.8,1.5
vw,Golf,2020,31000,Semi-Auto,721,Hybrid,135,141.3,1.4
vw,Golf,2020,21500,Semi-Auto,6000,Petrol,145,45.6,1.5
vw,Golf,2020,21000,Manual,1526,Diesel,145,57.7,1.6
vw,Golf,2020,24891,Semi-Auto,5149,Diesel,145,52.3,2
vw,Golf,2020,21206,Manual,925,Petrol,145,49.6,1.5
vw,Golf,2020,24637,Semi-Auto,1607,Petrol,145,45.6,1.5
vw,Golf,2020,21960,Manual,1406,Petrol,150,49.6,1.5
vw,Golf,2020,20891,Semi-Auto,3200,Petrol,145,47.1,1.5
vw,Golf,2020,23790,Manual,190,Petrol,145,47.1,1.5
vw,Golf,2020,20990,Manual,1958,Petrol,145,49.6,1.5
vw,Golf,2020,22990,Semi-Auto,727,Petrol,145,45.6,1.5
vw,Golf,2020,19995,Manual,500,Petrol,145,46.3,1.5
vw,Golf,2020,23195,Semi-Auto,246,Petrol,145,43.5,1.5
vw,Golf,2020,21995,Manual,1500,Petrol,145,45.6,1.5
vw,Golf,2020,23995,Semi-Auto,1000,Petrol,145,43.5,1.5
vw,Golf,2020,19990,Manual,2500,Diesel,145,57.7,1.6
vw,Golf,2020,32300,Semi-Auto,3000,Petrol,145,37.7,2
vw,Golf,2020,19990,Manual,2000,Diesel,145,57.7,1.6
vw,Golf,2020,21990,Semi-Auto,1742,Petrol,145,45.6,1.5
vw,Golf,2020,22990,Semi-Auto,1437,Hybrid,145,44.8,1.5
vw,Golf,2020,20500,Manual,1800,Petrol,145,47.1,1.5
vw,Golf,2020,20500,Manual,1000,Petrol,145,47.1,1.5
